"sim_id","n","method","component","mu_true","estimate","lower","upper","covered","elapsed_seconds"
180,10000,"VI","mu_4",20,19.987057703481,19.9481906124671,20.025924794495,1,0.40300000000002
181,10000,"Gibbs","mu_1",0,0.0187116819775715,-0.0236847330189728,0.0614263377820854,1,535.133
181,10000,"Gibbs","mu_2",5,4.99777178741485,4.95556373845572,5.03900872783335,1,535.133
181,10000,"Gibbs","mu_3",10,10.0189412678584,9.97884879967316,10.0594746461918,1,535.133
181,10000,"Gibbs","mu_4",20,20.0295204786198,19.9896761262879,20.068573109159,1,535.133
181,10000,"VI","mu_1",0,-4.11848602668335e-15,-19.6,19.6,1,1.67100000000005
181,10000,"VI","mu_2",5,1.9733738335463,1.94310448596246,2.00364318113014,0,1.67100000000005
181,10000,"VI","mu_3",10,9.13624904961475,9.10232053601729,9.17017756321222,0,1.67100000000005
181,10000,"VI","mu_4",20,20.0298800075492,19.9904427495789,20.0693172655195,1,1.67100000000005
182,10000,"Gibbs","mu_1",0,-0.038300408660556,-0.0782887561628694,0.00308276875453706,1,531.344
182,10000,"Gibbs","mu_2",5,4.97832383085438,4.9364575673164,5.02073804085375,1,531.344
182,10000,"Gibbs","mu_3",10,10.0047862053564,9.96426109638462,10.044129891658,1,531.344
182,10000,"Gibbs","mu_4",20,20.0098637162133,19.970177936868,20.0497698359374,1,531.344
182,10000,"VI","mu_1",0,-2.31907421843301e-16,-19.6,19.6,1,2.10299999999995
182,10000,"VI","mu_2",5,1.16048833535071,1.12762417721643,1.193352493485,0,2.10299999999995
182,10000,"VI","mu_3",10,8.4216943421135,8.39057651252874,8.45281217169827,0,2.10299999999995
182,10000,"VI","mu_4",20,20.0082031625984,19.9688126888409,20.047593636356,1,2.10299999999995
183,10000,"Gibbs","mu_1",0,-0.0132291654563862,-0.0535472211415378,0.0277778515840815,1,527.856
183,10000,"Gibbs","mu_2",5,4.9924079244785,4.95060454523351,5.03342497927038,1,527.856
183,10000,"Gibbs","mu_3",10,9.99573834249433,9.95643592925553,10.033853662716,1,527.856
183,10000,"Gibbs","mu_4",20,20.0334293928446,19.9930388359543,20.0739965845216,1,527.856
183,10000,"VI","mu_1",0,-1.38740935768705e-15,-19.6,19.6,1,1.92999999999995
183,10000,"VI","mu_2",5,1.72840001012988,1.69746376016881,1.75933626009094,0,1.92999999999995
183,10000,"VI","mu_3",10,8.92490706344006,8.89206211770605,8.95775200917407,0,1.92999999999995
183,10000,"VI","mu_4",20,20.0334422432809,19.9936407557129,20.0732437308489,1,1.92999999999995
184,10000,"Gibbs","mu_1",0,0.00840004788488023,-0.0320128577236059,0.0489874859641494,1,511.931
184,10000,"Gibbs","mu_2",5,4.95323682835369,4.90999327383445,4.99540476125583,0,511.931
184,10000,"Gibbs","mu_3",10,9.99038681951778,9.94946083115129,10.0309072063731,1,511.931
